"","region","region_code","geography","year","P","G","E","F","g","e","f","ef"
"343","Mexico","MEX","nation",2045,0.154898791965059,2.35846651526091,9.55942462145329,562.052952844183,15.2258548006811,4.05323737250336,58.7956885587886,238.31288220855
"344","Mexico","MEX","nation",2050,0.157368316410901,2.57203198571335,10.1079161980941,588.532790962803,16.3440268306459,3.92993409655853,58.2249377051401,228.820167957427
"345","Morocco","MAR","nation",2015,0.034663603,0.113383503344942,0.748543071219777,56.718145994184,3.27096705281739,6.60186931199784,75.7713860095716,500.232788024133
"346","Morocco","MAR","nation",2020,0.0389181443595594,0.132549353692874,0.798006269758529,62.1116727428718,3.40584978739656,6.02044632829794,77.8335648436275,468.592799681157
"347","Morocco","MAR","nation",2025,0.0434090491279832,0.161983213443402,0.84087437515878,65.456565802142,3.73155405836754,5.19112047034792,77.8434540709865,404.094747910487
"348","Morocco","MAR","nation",2030,0.0481605597061806,0.197252670177559,0.920015492820783,68.2349119340291,4.09573043546347,4.66414721784308,74.1671335607835,345.926429652925
"349","Morocco","MAR","nation",2035,0.0532090396955153,0.240800915843231,1.02223943646754,72.1327547944253,4.52556402485735,4.2451642382168,70.5634631390158,299.553490242479
"350","Morocco","MAR","nation",2040,0.0585393375954192,0.294051770072207,1.12776092668354,78.8542675408992,5.02314823075855,3.83524617589143,69.9210849348981,268.164573610748
"351","Morocco","MAR","nation",2045,0.06406660500271,0.358020478167157,1.23657996346879,86.3734783611287,5.58825425745617,3.45393640553556,69.8486801604305,241.252899284721
"352","Morocco","MAR","nation",2050,0.0697120541144331,0.434611656823939,1.3552916399618,95.1844161757917,6.23438316866291,3.11839689221871,70.2316854684315,219.010269700039
"353","Netherlands","NLD","nation",2015,0.016939923,0.878700511813182,3.33315210176841,206.65290159129,51.8715765008603,3.79327433745374,61.9992413432469,235.180131128939
"354","Netherlands","NLD","nation",2020,0.0173267471682768,0.950673085123126,3.36239027809971,210.113186050284,54.8673721553283,3.53685228993754,62.4892319665614,221.015183177371
"355","Netherlands","NLD","nation",2025,0.0175409882460917,1.02710480459803,3.38327468976493,204.296051495381,58.5545574849171,3.2939916886953,60.3841160498783,198.904776397512
"356","Netherlands","NLD","nation",2030,0.0177076201955032,1.09870430193401,3.46681233642579,203.44437157436,62.046976940076,3.15536430532152,58.6834105315624,185.167538905821
"357","Netherlands","NLD","nation",2035,0.0178415208691375,1.17032156479257,3.54199621842057,209.041890552143,65.5953925327634,3.0265153825892,59.0181009976794,178.619190520679
"358","Netherlands","NLD","nation",2040,0.0179307879848937,1.24248955885078,3.6422413944136,213.627035284184,69.2936395153155,2.93140603755451,58.6526295626208,171.934672418315
"359","Netherlands","NLD","nation",2045,0.0179694704017214,1.31274331785212,3.70907151174229,219.449526316578,73.0540905493998,2.8254354536049,59.1656228848211,167.168648533391
"360","Netherlands","NLD","nation",2050,0.0179516169785702,1.39587263933575,3.81767045240141,228.218079968857,77.7574878631867,2.73497047282059,59.7794081009015,163.494916038658
"361","New Zealand","NZL","nation",2015,0.0045957,0.16908704158658,0.842836078649,36.5309165217319,36.7924454569663,4.98462845372707,43.3428485646794,216.047996221085
"362","New Zealand","NZL","nation",2020,0.00495808494623656,0.192573688503463,0.879481125546782,36.039744534885,38.840336660556,4.56698488968792,40.9784172599256,187.147812429407
"363","New Zealand","NZL","nation",2025,0.00533694193548387,0.218806983866473,0.952771219342347,37.6886790621565,40.998569313952,4.35439126533446,39.5569033751578,172.246234540466
"364","New Zealand","NZL","nation",2030,0.00568285483870968,0.247997130362813,1.02606131313791,39.7937018629286,43.639532840702,4.13739187883671,38.7829668202098,160.460331959129
"365","New Zealand","NZL","nation",2035,0.00602876774193549,0.281867790027554,1.11156642256607,42.0215176604123,46.7537981380359,3.94357376718145,37.8038746109341,149.082368213496
"366","New Zealand","NZL","nation",2040,0.00635820860215054,0.319802368311565,1.20928654762683,44.7405054447429,50.2975583725577,3.78135582300844,36.9974391367739,139.90048191624
"367","New Zealand","NZL","nation",2045,0.00668764946236559,0.361828892239806,1.31922168832017,47.9331233592472,54.1040457153114,3.64598216619431,36.3343960940202,132.474560178238
"368","New Zealand","NZL","nation",2050,0.00700061827956989,0.408900280660933,1.45358686027871,51.8800411106948,58.4091667809168,3.55486882505725,35.6910498631966,126.877000492241
"369","Non-OECD",NA,"region",2015,6.0318592,25.9088535217585,298.017317828245,20439.4405286332,4.29533459961375,11.5025281831929,68.5847409056039,788.897915203695
"370","Non-OECD",NA,"region",2020,6.39612115453132,32.2736596631494,320.579582724929,21443.1996069773,5.0458174389466,9.93316488030555,66.8888499532938,664.417975240085
"371","Non-OECD",NA,"region",2025,6.73899747229702,39.7368833494296,343.852470138044,22491.6103980923,5.89655709365998,8.65323198888923,65.4106407584123,566.013449024435
"372","Non-OECD",NA,"region",2030,7.05947939684589,47.7833861689762,366.858874107497,23220.5091464374,6.76868413134336,7.67754032353789,63.2954816833279,485.953612921503
"373","Non-OECD",NA,"region",2035,7.3622072078535,56.5738568275547,392.974251586336,24335.2786663398,7.68436084863322,6.94621639080005,61.9258859024593,430.150603670477
"374","Non-OECD",NA,"region",2040,7.64839141306129,65.9305033890004,421.665635687237,25632.0824609073,8.62017904528392,6.39560770830678,60.7876959646752,388.774256881885
"375","Non-OECD",NA,"region",2045,7.91611537521197,75.6416903896214,450.268191973584,26990.0086426792,9.55540524667958,5.95264581812366,59.9420725776308,356.813927658899
"376","Non-OECD",NA,"region",2050,8.16104144156535,85.0323165785709,477.094191968854,28238.1620636307,10.4192972413409,5.61073967128737,59.1878135156047,332.087413348762
"377","North Macedonia","MKD","nation",2015,0.002079328,0.0106158058186144,0.0994364293198589,7.23329554793159,5.10540223505594,9.36682820116218,72.7429132100482,681.370370890572
"378","North Macedonia","MKD","nation",2020,0.00207392714805195,0.0119566325389484,0.100572845654943,7.26604472068797,5.76521337800094,8.41146914294887,72.2465857793978,607.699926966813
"379","North Macedonia","MKD","nation",2025,0.00206528578493506,0.0135828276631573,0.100004637487401,7.11511375059334,6.57673033060864,7.36257868887332,71.1478380339085,523.831556067865
"380","North Macedonia","MKD","nation",2030,0.00204692288831169,0.0152171183449229,0.100572845654943,6.99835583033145,7.43414343149687,6.60919126573648,69.5849439752577,459.900203948035
"381","North Macedonia","MKD","nation",2035,0.00202423931012987,0.0171276699283121,0.102277470157569,7.12721670574243,8.46128708330105,5.97147601428868,69.6851094846422,416.122959840621
"382","North Macedonia","MKD","nation",2040,0.00200155573194805,0.0191697743219982,0.104550302827737,7.18773148148793,9.57743719848402,5.45391411873645,68.7490259433377,374.951283241748
"383","North Macedonia","MKD","nation",2045,0.00197887215376623,0.021283220816653,0.106823135497906,7.24397462600432,10.7552278079947,5.01912452152553,67.8127878594834,340.360826418542
"384","North Macedonia","MKD","nation",2050,0.00195510840519481,0.0236334623698422,0.1108005926707,7.35646091503712,12.0880572693806,4.68829285090653,66.3936964389763,311.273092360111
"385","Norway","NOR","nation",2015,0.005188607,0.46712694488783,1.79526699593714,35.5046825440783,90.0293556416645,3.84321010719738,19.7768257448217,76.00649659078
"386","Norway","NOR","nation",2020,0.00530708915527841,0.505388363692076,1.81101495204186,36.0991881149305,95.2289190750487,3.58341244505834,19.9331253859776,71.4286095770203
"387","Norway","NOR","nation",2025,0.00537271004127876,0.546020314090242,1.82226349211665,35.0997561490707,101.628472390124,3.33735475602741,19.2616250618623,64.2828760090228
"388","Norway","NOR","nation",2030,0.00542374850816793,0.584083401565913,1.86725765241583,34.9534304745111,107.689986120542,3.19690244134614,18.7191255739608,59.8432182472603
"389","Norway","NOR","nation",2035,0.00546476156191815,0.622155933390564,1.90775239668509,35.9151306626543,113.84868787801,3.06635731381425,18.8258868001217,57.7268956785922
"390","Norway","NOR","nation",2040,0.00549210359775163,0.660521240033588,1.9617453890441,36.7028965583964,120.267440021342,2.96999592162145,18.7093069077026,55.5665652122406
"391","Norway","NOR","nation",2045,0.00550395181327947,0.697868918074042,1.99774071728344,37.7032488115175,126.794154772628,2.86263030999682,18.8729440639259,54.0262617162687
"392","Norway","NOR","nation",2050,0.00549848340611277,0.742061388037577,2.05623312567237,39.2097590583982,134.957466128317,2.77097442182,19.0687323187525,52.8389695117955
"393","OECD","OED","region",2015,1.327822047,49.3015722257113,216.813151197322,12347.7571444314,37.1296532823056,4.39769243473033,56.951144689529,250.453618150374
"394","OECD","OED","region",2020,1.36803382403923,53.8603580212122,220.518586461636,12364.0445721179,39.3706332948591,4.09426514348062,56.068038393076,229.557415256104
"395","OECD","OED","region",2025,1.40011990520006,59.2007002796311,223.952892316366,12114.6681640646,42.2825931263165,3.78294329726739,54.0947162537685,204.637244269775
"396","OECD","OED","region",2030,1.42772643606896,63.9875393397326,226.2123040629,11925.6744147515,44.8177870236213,3.53525555752125,52.7189467617794,186.374949526248
"397","OECD","OED","region",2035,1.4510617678223,69.2320391312022,230.279245206659,12073.9495948484,47.7112971111514,3.32619475168506,52.431775099892,174.398295158792
"398","OECD","OED","region",2040,1.46960502251914,74.7855143134209,236.605598096952,12309.8193555519,50.8881727861996,3.16378914110765,52.0267460050029,164.601654057794
"399","OECD","OED","region",2045,1.48408542927679,80.4900579462473,242.480068637938,12616.0031333409,54.2354613544524,3.01254682658908,52.0290315167249,156.739893786212
"400","OECD","OED","region",2050,1.49491969044798,86.5383910983582,249.981315636428,13021.4011810005,57.8883211260835,2.88867533199576,52.0894977604598,150.469647236688
"401","Oman","OMN","nation",2015,0.004267348,0.0692450041847132,1.1424172981265,68.557792398012,16.2267066535734,16.4981909031165,60.0111644934324,990.075648130975
"402","Oman","OMN","nation",2020,0.00461504376313446,0.0830237262487999,1.22666636141016,72.9636042825047,17.9898025912568,14.774889261585,59.4812139452707,878.828349186019
"403","Oman","OMN","nation",2025,0.00492853994300979,0.0976393780975199,1.31428538722518,76.7185178266355,19.8110148698304,13.4606079312846,58.37279982897,785.733372349124
"404","Oman","OMN","nation",2030,0.00521923640071238,0.113589160177842,1.40864433810288,81.0333439216153,21.7635591601749,12.4012215241087,57.5257655390491,713.389761793684
"405","Oman","OMN","nation",2035,0.00550043297417631,0.13045898179493,1.52996298923136,87.314862851452,23.7179477338266,11.7275404742644,57.0699183352914,669.289777140091
"406","Oman","OMN","nation",2040,0.0057721296634016,0.146706209303937,1.66139152795388,94.1982877734514,25.4163052216469,11.3246162915429,56.6984279072756,642.087940383607
"407","Oman","OMN","nation",2045,0.00603242649154052,0.163987205484208,1.80292995427044,102.299522493547,27.1842857454082,10.994333057551,56.7407082295348,623.826244196831
"408","Oman","OMN","nation",2050,0.00626612364381122,0.178598483135447,1.92761856793026,109.091961626034,28.5022277388096,10.7930287765567,56.5941641365122,610.82244211055
"409","Pakistan","PAK","nation",2015,0.199426964,0.215639252600659,2.77004146176745,159.912348960942,1.08129436599486,12.8457200085797,57.7292257780534,741.573470656954
"410","Pakistan","PAK","nation",2020,0.212401133220911,0.266394188676105,3.02838729757996,179.405126846867,1.25420323628423,11.3680681723205,59.241143624606,673.45735933075
"411","Pakistan","PAK","nation",2025,0.224490297720067,0.330665162866624,3.43743487094976,204.839589713607,1.47295970571946,10.39551563627,59.5908278713102,619.477382914481
"412","Pakistan","PAK","nation",2030,0.235428956080944,0.400412912871026,3.93259772292374,221.705872761421,1.70078022489875,9.8213558966577,56.3764433542394,553.693114369748
"413","Pakistan","PAK","nation",2035,0.245217108303541,0.477582567936099,4.39905548202966,249.638544086004,1.94759073394228,9.21108888257885,56.7482144987234,522.712847675391
"414","Pakistan","PAK","nation",2040,0.253854754387858,0.564713917591777,4.95880479295676,281.244257035091,2.22455521447105,8.78109187410076,56.7161380166761,498.029618668612
"415","Pakistan","PAK","nation",2045,0.261271093956155,0.659589469102809,5.55443546996893,314.902552068459,2.5245405418385,8.42104934986942,56.6938897338959,477.422043285193
"416","Pakistan","PAK","nation",2050,0.267342226347386,0.764892002830575,6.2003000595002,352.490461486867,2.86109685432435,8.10611176029458,56.850548861224,460.83690270317
"417","Peru","PER","nation",2015,0.030470734,0.186304991062124,0.968183329233399,50.5985948909286,6.11422721428778,5.19676538837628,52.2613779468732,271.590120063162
"418","Peru","PER","nation",2020,0.0320386774911839,0.207664238517266,0.968183329233399,51.2069050041453,6.48167323930299,4.66225353072962,52.889678491666,246.585090286924
"419","Peru","PER","nation",2025,0.0334750453047859,0.242639731260495,1.01599485166468,53.8642597092497,7.2483764861643,4.18725674639789,53.0162722980286,221.992743848788
"420","Peru","PER","nation",2030,0.0347579081612091,0.2760699231451,1.06978281439987,55.6635769915012,7.94265068728165,3.87504296814543,52.0325960019536,201.628545251722
"421","Peru","PER","nation",2035,0.0358763014206549,0.312326750763985,1.14150009804679,58.3785610757525,8.70565633569379,3.65482654064871,51.141967640339,186.915020672908
"422","Peru","PER","nation",2040,0.0368192604433249,0.352257104979171,1.21919382199761,63.0721538440454,9.56719664484821,3.4610907906874,51.7326717918431,179.051473916402
"423","Peru","PER","nation",2045,0.0375867852292191,0.396025964530013,1.31481686686017,67.9066184280306,10.5363084955228,3.32002692909426,51.6472066487814,171.47011688645
"424","Peru","PER","nation",2050,0.0381788757783375,0.441818563283609,1.41043991172273,73.2085213095402,11.572330360086,3.19235095338751,51.9047431238119,165.698156196635
"425","Philippines","PHL","nation",2015,0.102113212,0.279298784316386,1.50553003538548,106.207680659544,2.73518753201482,5.39039236805284,70.5450427180284,380.265459871222
"426","Philippines","PHL","nation",2020,0.108756416437383,0.345037242287115,1.64594216303802,119.154039976555,3.17256906387468,4.77033189845745,72.3926044622525,345.336750278696
"427","Philippines","PHL","nation",2025,0.114946469139611,0.428281849851606,1.86826136515452,136.046639750432,3.72592436337844,4.36222400225892,72.8199181805485,317.656794929719
"428","Philippines","PHL","nation",2030,0.120547424586137,0.518620049182636,2.13738460982188,147.248581410943,4.3022076246188,4.12129190375589,68.8919442641699,283.923812129925
"429","Philippines","PHL","nation",2035,0.125559282776959,0.618571197157092,2.39090650697228,165.800395922366,4.9265270036299,3.8652082702213,69.3462481443186,268.037691836239
"430","Philippines","PHL","nation",2040,0.12998204371208,0.731424862439192,2.69513278355277,186.791704534396,5.62712234360121,3.68477053755721,69.3070507228086,255.380578548388
"431","Philippines","PHL","nation",2045,0.133779455252685,0.854308919394493,3.01886074452944,209.146259849707,6.38595005324891,3.53368749406141,69.2798633486843,244.813386705529
"432","Philippines","PHL","nation",2050,0.136888076155853,0.990698140284931,3.36989106366077,234.110715103536,7.23728587694501,3.40153163373414,69.4713006091115,236.308826658546
"433","Poland","POL","nation",2015,0.037986412,0.556361224422114,3.76830155146581,293.325055706524,14.646322069642,6.77312038663353,77.8401228512151,527.220522981624
"434","Poland","POL","nation",2020,0.0388538340200246,0.601931641729489,3.80135682823306,298.236615737276,15.492207060422,6.31526333673186,78.4553066742491,495.46592181194
"435","Poland","POL","nation",2025,0.0393342523695767,0.650325428304165,3.82496774020966,289.979720701058,16.5333110235283,5.88162106806114,75.8123310826049,445.899403714275
"436","Poland","POL","nation",2030,0.039707911085895,0.695659627465671,3.91941138811607,288.770838278628,17.5194214059974,5.63409350402397,73.6770932375717,415.103632405171
"437","Poland","POL","nation",2035,0.040008172554365,0.741005075110313,4.00441067123184,296.716008916609,18.5213427107524,5.40402597193509,74.0972975245152,400.423720272682
"438","Poland","POL","nation",2040,0.0402083468666784,0.786699225732191,4.11774304871954,303.224206109061,19.5655700131295,5.23420249319186,73.6384476936588,385.438546512927
"439","Poland","POL","nation",2045,0.0402950890686808,0.831181352296095,4.19329796704467,311.488704179382,20.6273610880817,5.04498561650944,74.282511433098,374.754201738178
"440","Poland","POL","nation",2050,0.0402550542062182,0.88381581701329,4.316074709323,323.934871006536,21.955399997369,4.8834549305855,75.0531195177913,366.518526564981
"441","Portugal","PRT","nation",2015,0.010358076,0.228064215666049,0.975076201058495,53.0726619868341,22.0180094899911,4.27544583533562,54.4292455597019,232.709291248687
"442","Portugal","PRT","nation",2020,0.010594603293167,0.24674449212057,0.98362950106778,53.9613333098899,23.2896395733578,3.98642941374,54.8594092097809,218.69316249427
"443","Portugal","PRT","nation",2025,0.0107256030247673,0.266582127264406,0.989739001074412,52.46737501757,24.8547449172622,3.71269826387405,53.0113241577972,196.815051166318
"444","Portugal","PRT","nation",2030,0.0108274917049008,0.285165572912252,1.01417700110094,52.2486463173133,26.3371776847614,3.55644964693201,51.5182717223864,183.222139277628
"445","Portugal","PRT","nation",2035,0.0109093665371509,0.303753629550891,1.03617120112482,53.6862028693154,27.8433792206436,3.4112224524093,51.8120970849569,176.742588882615
"446","Portugal","PRT","nation",2040,0.010963949758651,0.322484626904148,1.06549680115665,54.8637611549745,29.4131799217426,3.30402354799179,51.4912490543539,170.128299391095
"447","Portugal","PRT","nation",2045,0.0109876024879677,0.340718789999342,1.08504720117787,56.3590950994973,31.0093844742251,3.1845828085383,51.9416068151843,165.412348111491
"448","Portugal","PRT","nation",2050,0.0109766858436677,0.362294768672546,1.11681660121236,58.6110377556001,33.0058429140113,3.08261862379188,52.4804499610543,161.777212434924
"449","Qatar","QAT","nation",2015,0.00256571,0.16712279951985,1.94052458958787,104.004809885551,65.1370573914628,11.6113695747263,53.5962339480787,622.325680184634
"450","Qatar","QAT","nation",2020,0.00277475939002671,0.200377741623882,2.08363112274332,110.688596095847,72.2144566278782,10.3985158523964,53.1229327915364,552.399658758578
"451","Qatar","QAT","nation",2025,0.00296324654496883,0.235652613544603,2.23246191722498,116.384944470468,79.5251458049306,9.4735292074426,52.1330032877504,493.883529318205
"452","Qatar","QAT","nation",2030,0.00313802554318789,0.274147408430953,2.39274123435909,122.930701735992,87.3630264183412,8.72793672591555,51.3765132521402,448.410956862841
"453","Qatar","QAT","nation",2035,0.003307092809439,0.314862718499064,2.59881464210293,132.460007730814,95.208310332384,8.25380233802007,50.9693941171691,420.691304331757
"454","Qatar","QAT","nation",2040,0.00347044834372217,0.354075397849882,2.82206083382543,142.902428283358,102.025837235233,7.9702256947598,50.6376143882225,403.593215318349
"455","Qatar","QAT","nation",2045,0.00362694979964381,0.395783077618875,3.06247980952658,155.192313173616,109.122844120352,7.73777349944112,50.6753751292834,392.114574749607
"456","Qatar","QAT","nation",2050,0.00376745840605521,0.431047392415119,3.27427747859664,165.496704781388,114.413311563659,7.59609624419989,50.5444959577218,383.940855909427
"457","Romania","ROU","nation",2015,0.019815616,0.192450875631631,1.28751354487032,71.8795649376083,9.71208140244699,6.6900893053599,55.8282009723229,373.495650262421
"458","Romania","ROU","nation",2020,0.0197641468675325,0.216758335734763,1.30222798538313,72.2050039127195,10.9672497977053,6.00774120620948,55.4472832124523,333.112928127817
"459","Romania","ROU","nation",2025,0.0196817962555844,0.246239157157959,1.29487076512673,70.7051547230765,12.5110103752899,5.25858998248635,54.6040242990248,287.140175182293
"460","Romania","ROU","nation",2030,0.0195068012051948,0.275866740604418,1.30222798538313,69.5448940292017,14.1420798675568,4.72049650686404,53.4045457552818,252.095971688469
"461","Romania","ROU","nation",2035,0.0192906308488312,0.310502578094769,1.32429964615233,70.8254256486611,16.0960302712745,4.26501980846079,53.4814200505451,228.099315900187
"462","Romania","ROU","nation",2040,0.0190744604924675,0.347523298463162,1.35372852717794,71.426780276584,18.2192989731163,3.8953604928489,52.7630014752547,205.530911430836
"463","Romania","ROU","nation",2045,0.0188582901361039,0.385837359161571,1.38315740820355,71.9856863425358,20.4598272895851,3.5848198090749,52.0444642927744,186.570026549429
"464","Romania","ROU","nation",2050,0.0186318259532468,0.428444209040458,1.43465794999836,73.1034984744396,22.9952882833686,3.34852921273324,50.9553503499027,170.625479191706
"465","Russia","RUS","nation",2015,0.14409687,1.66247471510979,26.6719006909996,1490.96720517767,11.5372021273591,16.0434925407201,55.9002983121032,896.836018994255
"466","Russia","RUS","nation",2020,0.143795412112971,1.7831186734894,26.3186304831718,1432.24669226341,12.4003864051554,14.7598871990212,54.4194992660879,803.225670594673
"467","Russia","RUS","nation",2025,0.142288122677824,1.88729577283687,26.3186304831718,1408.66951662359,13.2639024067397,13.9451541522881,53.5236633047564,746.395735579995
"468","Russia","RUS","nation",2030,0.13987645958159,2.02895919245162,26.4952655870857,1412.05039463986,14.5053656528112,13.0585502585052,53.2944419824243,695.94814912648
"469","Russia","RUS","nation",2035,0.13696236667364,2.21866709488957,26.8485357949135,1437.58492071016,16.1991001526449,12.1012006969211,53.5442577461713,647.94980915409
"470","Russia","RUS","nation",2040,0.13404827376569,2.35563261648634,26.7602182429566,1436.87315691726,17.5730171699478,11.3600983683407,53.6943736359642,609.973366330994
"471","Russia","RUS","nation",2045,0.131636610669456,2.44484424688989,26.3186304831718,1407.77981188246,18.5726769662049,10.7649518028202,53.4898581741402,575.815745184306
"472","Russia","RUS","nation",2050,0.129626891422594,2.49235597839145,25.7887251714301,1370.94603559988,19.2271522601446,10.3471275351581,53.1606749262144,550.060283316622
"473","Saudi Arabia","SAU","nation",2015,0.031717667,0.67872965496,10.2687792666192,588.427971345123,21.3991040059788,15.1294100553546,57.3026214769199,866.954857571092
"474","Saudi Arabia","SAU","nation",2020,0.0343019648900267,0.813786723443965,11.026063873302,626.2428259173,23.7242013993366,13.5490830160505,56.7965897090124,769.54170899597
"475","Saudi Arabia","SAU","nation",2025,0.0366320695449688,0.95704725830992,11.8136398642522,658.471053841005,26.12594019934,12.343841708626,55.7382027391511,688.023551735387
"476","Saudi Arabia","SAU","nation",2030,0.0387927120431879,1.11338474742591,12.6617986237369,695.504982107482,28.7008741793144,11.3723478366399,54.9293984824261,624.676225999552
"477","Saudi Arabia","SAU","nation",2035,0.040882745309439,1.27874033286077,13.7522884573602,749.41893282794,31.2782403231991,10.7545590797108,54.4941254796652,586.060291968232
"478","Saudi Arabia","SAU","nation",2040,0.0429021693437222,1.43799333964562,14.9336524437854,808.499011416876,33.5179633487705,10.3850637079207,54.1394018951693,562.241137790055
"479","Saudi Arabia","SAU","nation",2045,0.0448368622996438,1.60737919950509,16.2058905830126,878.031488251339,35.849502330538,10.08218259139,54.1797739379848,546.250373602995
"480","Saudi Arabia","SAU","nation",2050,0.0465738494060552,1.75059685911121,17.3266718009032,936.330640534576,37.5875492671561,9.89757962304358,54.0398439639035,534.863658449586
"481","Singapore","SGP","nation",2015,0.005535002,0.298944012931308,3.17678250821513,202.7056808958,54.0097389181265,10.6266804846334,63.8084855893045,678.072388565874
"482","Singapore","SGP","nation",2020,0.00589509399130203,0.369306361545845,3.47306274214193,227.414822119671,62.6463907260412,9.40428626142361,65.4796181365323,615.789073244654
"483","Singapore","SGP","nation",2025,0.00623062309097364,0.458406201708524,3.94217311252603,259.655672480019,73.573091328959,8.59973773878531,65.8661263897767,566.431412821766
"484","Singapore","SGP","nation",2030,0.00653422043152569,0.555098580427991,4.51004356088572,281.035455915153,84.9525335493433,8.12476147463465,62.3132464512073,506.280264126183
"485","Singapore","SGP","nation",2035,0.0068058860129582,0.662080060299838,5.04499398325356,316.443047616973,97.2805096998772,7.61991530294511,62.7241674950218,477.952843759809
"486","Singapore","SGP","nation",2040,0.00704561983527115,0.782871590617495,5.68693449009496,356.506604966797,111.114651218954,7.26419831585579,62.6887131525309,455.383244505782
"487","Singapore","SGP","nation",2045,0.00725145686713411,0.914399027091704,6.37002502942619,399.172025472859,126.098664564365,6.96635149502116,62.664121982079,436.540299854044
"488","Singapore","SGP","nation",2050,0.00741995830371883,1.06038154940507,7.11072561424319,446.818644521454,142.909367681165,6.70581793716865,62.8372783259209,421.375348120819
"489","Slovakia","SVK","nation",2015,0.005423801,0.102494125536616,0.615279669574926,30.2717902904594,18.8971028871848,6.00307253077755,49.200049647948,295.351466554489
"490","Slovakia","SVK","nation",2020,0.00554765382452134,0.110889211080382,0.620676859658916,30.778674078112,19.9884878523309,5.59727004648807,49.5888860671009,277.562386622094
"491","Slovakia","SVK","nation",2025,0.00561624923502547,0.119804424108625,0.624531995433195,29.9265443669809,21.3317499090799,5.2129293227681,47.9183525997301,249.794985365874
"492","Slovakia","SVK","nation",2030,0.00566960122097313,0.128155993010263,0.639952538530311,29.8017850446329,22.6040576780225,4.99354359869117,46.5687426024975,232.543046521798
"493","Slovakia","SVK","nation",2035,0.00571247335253821,0.136509634132956,0.653831027317715,30.6217441128945,23.8967651503006,4.78963284511412,46.8343392000185,224.319289311624
"494","Slovakia","SVK","nation",2040,0.00574105477358159,0.144927514108312,0.672335679034255,31.2934043640254,25.2440570285481,4.63911689350982,46.5443160906995,215.924523073225
"495","Slovakia","SVK","nation",2045,0.00575344005603373,0.153122112265134,0.684672113511947,32.1463187249827,26.6140101876185,4.47141241316228,46.9514065062352,209.939101867408
"496","Slovakia","SVK","nation",2050,0.00574772377182505,0.162818552630618,0.704718819538198,33.4307904902881,28.3274839039314,4.32824643231521,47.4384812260232,205.325437120987
"497","Slovenia","SVN","nation",2015,0.002063531,0.0491659612601775,0.25140560895202,12.6993956516322,23.8261316453097,5.11340778270613,50.5135732833065,258.296498759156
"498","Slovenia","SVN","nation",2020,0.0021106518554365,0.0531930452365487,0.253610921311248,12.912039757152,25.2021881768597,4.76774586195327,50.9127907047246,242.739247202944
"499","Slovenia","SVN","nation",2025,0.00213674955998595,0.0574696319782562,0.255186144424982,12.5545606571605,26.8958202002083,4.44036503525084,49.1976579898175,218.455560354215
"500","Slovenia","SVN","nation",2030,0.00215704777463552,0.0614758412212726,0.26148703687992,12.5022225568855,28.4999905631021,4.25349261897432,47.812016634028,203.368059851116
"501","Slovenia","SVN","nation",2035,0.00217335883997892,0.0654830444992106,0.267157840089364,12.8462056687557,30.1298815891101,4.07980175834044,48.0847040253757,196.176060032007
"502","Slovenia","SVN","nation",2040,0.00218423288354119,0.06952106285972,0.27471891103529,13.1279755670916,31.828594553072,3.95159250642671,47.7869379927951,188.834506077407
"503","Slovenia","SVN","nation",2045,0.00218894496908484,0.0734519739574206,0.27975962499924,13.4857838375251,33.5558796565496,3.80874209264157,48.2048967486345,183.600019317965
"504","Slovenia","SVN","nation",2050,0.00218677016037239,0.0781033118645936,0.287950785190659,14.0246358510482,35.7162875550183,3.686793534311,48.7049751983213,179.565187649948
"505","South Africa","ZAF","nation",2015,0.055386367,0.418543065568063,4.78236733615302,451.706681966734,7.55678857882235,11.4262252312369,94.4525274233933,1079.23585199927
"506","South Africa","ZAF","nation",2020,0.062184379,0.489291750537145,5.09838279889441,494.661049198667,7.86840293986285,10.4199238865102,97.0231284527977,1010.97361370926
"507","South Africa","ZAF","nation",2025,0.0693600583333333,0.597943693086563,5.37226286660362,521.299976103849,8.62086491065133,8.98456314318192,97.0354558308161,871.821180039408
"508","South Africa","ZAF","nation",2030,0.0769521401111111,0.728137117235094,5.87788760698984,543.426889644332,9.46220749915126,8.07250099996213,92.4527527539149,746.32493905523
"509","South Africa","ZAF","nation",2035,0.085018727,0.888890804529185,6.53098622998871,574.46954159346,10.4552354039503,7.34734367451124,87.9606113630489,646.276841504438
"510","South Africa","ZAF","nation",2040,0.0935356095555556,1.08546063272817,7.20515255050367,628.000068152248,11.6047849357678,6.63787550949171,87.1598573035553,578.556282206062
"511","South Africa","ZAF","nation",2045,0.102367214888889,1.32159427119087,7.90038656853473,687.883509528531,12.9103275167283,5.97792131878404,87.0696014126954,520.495226502981
"512","South Africa","ZAF","nation",2050,0.111387653888889,1.60432240857216,8.65882367911406,758.054341376328,14.4030541317667,5.39718427720548,87.5470351942643,472.507481866438
"513","South Korea","KOR","nation",2015,0.051014947,1.32963860506043,11.2507318352738,624.171509655172,26.0637064870504,8.46149607303441,55.4783029934322,469.42944291754
"514","South Korea","KOR","nation",2020,0.0520332094151697,1.50428329107751,12.3084929479918,661.169911358714,28.9100616315041,8.18229719162491,53.7165609268669,439.524865615651
"515","South Korea","KOR","nation",2025,0.0527459931057884,1.6970161767178,13.2700939595537,678.680605294742,32.1733666728813,7.81966261819578,51.1436171713111,399.925831353817
